"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-08-31,"Holiday","FL","Tampa","Pasco",1474,853,0.00235017626321974,0.00471142520612485,0.0215568862275449,15158
2015-08-31,"Farmington","MN","Minneapolis-St Paul","Dakota",1475,1589,-0.00313676286072773,-0.0209488601355514,0.0159846547314578,11052
2015-08-31,"University","FL","Tampa","Hillsborough",1476,903,0.00221975582685905,-0.00110619469026549,-0.0279870828848224,2489
2015-08-31,"Wausau","WI","Wausau","Marathon",1477,942,-0.0238341968911917,-0.0455927051671733,-0.0268595041322314,13438
2015-08-31,"San Juan","TX","McAllen","Hidalgo",1478,908,-0.0288770053475936,-0.0725229826353422,-0.073469387755102,8278
2015-08-31,"Lower Merion Township","PA","Philadelphia","Montgomery",1479,3240,0.0249920911104081,0.00402850945150294,-0.0232137473620742,12047
2015-08-31,"Jackson","MI","Jackson","Jackson",1480,749,-0.0234680573663625,-0.0602258469259724,0.0918367346938776,9649
2015-08-31,"Shelbyville","TN","Shelbyville","Bedford",1481,968,0.00519210799584631,-0.00206185567010309,0.0330843116328709,10361
2015-08-31,"Elk Grove Village","IL","Chicago","Cook",1482,1781,0.00394588500563698,0.0102098695405559,-0.000561167227833895,12336
2015-08-31,"Wildomar","CA","Riverside","Riverside",1483,1842,-0.000542593597395551,0.00381471389645777,0.0348314606741573,7015
2015-08-31,"Lewiston","ID","Lewiston","Nez Perce",1484,1030,0.00980392156862745,0.0248756218905473,0.0362173038229376,10334
2015-08-31,"Upper Arlington","OH","Columbus","Franklin",1485,2277,0.0256756756756757,-0.00784313725490196,0.102129719264279,12895
2015-08-31,"Anthem","AZ","Phoenix","Maricopa",1486,1812,-0.00384826827927433,0.0162647223780146,0.110974862047823,12340
2015-08-31,"Mount Vernon","VA","Washington","Fairfax",1487,2119,-0.000471698113207547,-0.0130414531904984,0.000944733112895607,9175
2015-08-31,"Coventry","RI","Providence","Kent",1488,1511,0.0134138162307176,0.0161398789509079,-0.00198150594451783,10631
2015-08-31,"Granite City","IL","St. Louis","Madison",1489,772,-0.00129366106080207,-0.0190597204574333,0.0604395604395604,11843
2015-08-31,"Belvidere","IL","Rockford","Boone",1490,1304,0.00384911470361817,0.00772797527047913,0.028391167192429,9170
2015-08-31,"Rexburg","ID","Rexburg","Madison",1491,1076,0.0208728652751423,0.0497560975609756,0.158234660925727,5310
2015-08-31,"Pleasant Hill","CA","San Francisco","Contra Costa",1492,2699,0.00671391271913465,0.0416827479737553,0.112530915086562,10949
2015-08-31,"Derry","NH","Boston","Rockingham",1493,1729,-0.00288350634371396,0.00348229831688915,0.0497874924104432,9957
2015-08-31,"Montrose","CO","Montrose","Montrose",1494,1217,-0.00245901639344262,0.00745033112582781,0.04553264604811,10165
2015-08-31,"Wisconsin Rapids","WI","Marshfield","Wood",1495,926,-0.0211416490486258,-0.0570264765784114,0.0153508771929825,10899
2015-08-31,"Tehachapi","CA","Bakersfield","Kern",1496,1396,-0.00214438884917798,-0.00427960057061341,0.0242112986060161,9928
2015-08-31,"South Miami Heights","FL","Miami-Fort Lauderdale","Miami-Dade",1497,1619,0.00621504039776259,0.011875,0.0492546986390149,8840
2015-08-31,"Adelanto","CA","Riverside","San Bernardino",1498,1133,0.00621669626998224,0.00980392156862745,0.0598690364826941,7311
2015-08-31,"Norristown","PA","Philadelphia","Montgomery",1499,1302,0.00308166409861325,0.00462962962962963,0.0124416796267496,7626
2015-08-31,"Gulf Breeze","FL","Pensacola","Santa Rosa",1500,1508,0.01140174379611,0.0182309250506415,0.0472222222222222,14368
2015-08-31,"Gallup","NM","Gallup","McKinley",1501,1052,-0.0028436018957346,-0.0392694063926941,-0.00661000944287063,3161
2015-08-31,"Albertville","AL","Albertville","Marshall",1502,878,0.00688073394495413,-0.00678733031674208,0.0452380952380952,9864
2015-08-31,"Town of Andover","MA","Boston","Essex",1503,2704,0.0022238695329874,0.0476559473072453,0.0029673590504451,10236
2015-08-31,"Marysville","CA","Yuba City","Yuba",1504,1194,-0.00167224080267559,-0.0148514851485149,-0.000836820083682008,7258
2015-08-31,"Romeoville","IL","Chicago","Will",1505,1586,0.000630914826498423,0.00826446280991736,0.0272020725388601,10546
2015-08-31,"Tupelo","MS","Tupelo","Lee",1506,1093,-0.0179694519317161,-0.0267141585040071,-0.011754068716094,8863
2015-08-31,"Natick","MA","Boston","Middlesex",1507,2498,-0.00279441117764471,0.00321285140562249,0.0670653566851773,11176
2015-08-31,"Pearl","MS","Jackson","Rankin",1508,1116,0.00813008130081301,0.0108695652173913,0.10934393638171,8230
2015-08-31,"Huntington Station","NY","New York","Suffolk",1509,2565,0.0651993355481728,0.0594795539033457,0.0759228187919463,7558
2015-08-31,"Mount Lebanon","PA","Pittsburgh","Allegheny",1510,1880,0.0102095647501343,0.015667206915181,-0.0031813361611877,10786
2015-08-31,"Bangor","ME","Bangor","Penobscot",1511,1143,-0.0155038759689922,-0.0138050043140638,0.0505514705882353,6663
2015-08-31,"Golden Glades","FL","Miami-Fort Lauderdale","Miami-Dade",1512,1730,0.0052295177222545,0.0105140186915888,0.0652709359605911,3452
2015-08-31,"Ocoee","FL","Orlando","Orange",1513,1372,0.00145985401459854,-0.00218181818181818,0.0162962962962963,11700
2015-08-31,"Manalapan","NJ","New York","Monmouth",1514,2457,0.00163065633917652,-0.00324543610547667,-0.0345776031434185,11887
2015-08-31,"Marysville","OH","Columbus","Union",1515,1345,0.0105184072126221,0.0267175572519084,0.0173978819969743,8029
2015-08-31,"Rubidoux","CA","Riverside","Riverside",1516,1665,0.00482800241400121,0.0121580547112462,0.0524652338811631,6382
2015-08-31,"Marion","OH","Marion","Marion",1517,729,-0.00136986301369863,-0.0344370860927152,-0.0214765100671141,10868
2015-08-31,"Royal Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",1518,1838,0.00218102508178844,0.00163487738419619,0.0171555063641395,12510
2015-08-31,"Martinsville","VA","Martinsville","Henry",1519,985,-0.00705645161290322,0.00612870275791624,-0.0266798418972332,9507
2015-08-31,"Lorton","VA","Washington","Fairfax",1520,2193,0.00228519195612431,-0.000911161731207289,0.00642496558054153,9556
2015-08-31,"Wantagh","NY","New York","Nassau",1521,2614,0.00499807766243752,0.0195007800312012,0.0123934934159566,9918
2015-08-31,"Spotsylvania","VA","Washington","Spotsylvania",1522,1369,0.000730994152046784,0.0133234641006662,0.00293040293040293,15834
2015-08-31,"Baldwin","NY","New York","Nassau",1523,2638,0.00151860288534548,0.0216886134779241,0.0472409686383485,9147
2015-08-31,"La Place","LA","New Orleans","Saint John the Baptist",1524,1274,0.0135242641209228,0.00711462450592885,0.00950871632329636,9490
2015-08-31,"Madison","MS","Jackson","Madison",1525,1765,0.00742009132420091,-0.0112044817927171,0.0848186846957591,14760
2015-08-31,"Westlake","OH","Cleveland","Cuyahoga",1526,2000,0.00959111559818274,0.000500250125062531,0.0240655401945725,10524
2015-08-31,"Burlington Township","NJ","Philadelphia","Burlington",1527,1702,-0.00175953079178886,0.00829383886255924,0.0390720390720391,9426
2015-08-31,"Freehold Township","NJ","New York","Monmouth",1528,2136,-0.0124826629680999,-0.0290909090909091,-0.059445178335535,18020
2015-08-31,"San Dimas","CA","Los Angeles","Los Angeles",1529,2369,0.00423908435777872,0.00808510638297872,0.0482300884955752,9024
2015-08-31,"Lawndale","CA","Los Angeles","Los Angeles",1530,2288,0.000874890638670166,0.00704225352112676,0.0942132950741272,2970
2015-08-31,"Princeton","WV","Bluefield","Mercer",1531,875,-0.0571120689655172,-0.00341685649202733,0.0829207920792079,12696
2015-08-31,"Randolph","MA","Boston","Norfolk",1532,2052,-0.00773694390715667,-0.0144092219020173,0.00637567435017165,8662
2015-08-31,"Farmingdale","NY","New York","Nassau",1533,2593,0.00542846064366033,0.0152701644479248,0.0212682158330051,8259
2015-08-31,"Jeffersonville","IN","Louisville/Jefferson County","Clark",1534,846,0.00954653937947494,0.0192771084337349,0.0818414322250639,8575
2015-08-31,"Battle Ground","WA","Portland","Clark",1535,1646,-0.000607164541590771,0.00857843137254902,0.0688311688311688,10013
2015-08-31,"Ken Caryl","CO","Denver","Jefferson",1536,1972,-0.00202429149797571,0.023883696780893,0.13268236645606,12767
2015-08-31,"Leawood","KS","Kansas City","Johnson",1537,2720,0.00890207715133531,0.0172026925953628,0.0119047619047619,11490
2015-08-31,"Fair Lawn","NJ","New York","Bergen",1538,2351,-0.00633981403212172,-0.0260977630488815,-0.0535426731078905,9647
2015-08-31,"Shingle Springs","CA","Sacramento","El Dorado",1539,1821,-0.00870985302123027,-0.00437397484964461,-0.0251605995717345,7410
2015-08-31,"Inverness","FL","Homosassa Springs","Citrus",1540,827,0,-0.013126491646778,0.00730816077953715,13107
2015-08-31,"Lapeer","MI","Detroit","Lapeer",1541,1001,0.00502008032128514,-0.00694444444444444,0.0626326963906582,10152
2015-08-31,"Redmond","OR","Bend","Deschutes",1542,1389,0.0168374816983895,0.0578827113480579,0.116559485530547,9418
2015-08-31,"Newburgh","IN","Evansville","Warrick",1543,1276,0,-0.000783085356303837,0.0459016393442623,9464
2015-08-31,"Ridgecrest","CA","Bakersfield","Kern",1544,1183,0,-0.0182572614107884,0.023356401384083,9268
2015-08-31,"University Place","WA","Seattle","Pierce",1545,1717,0.00468110005851375,0.0153755174452986,0.0657976412166356,8447
2015-08-31,"Watertown","WI","Watertown","Jefferson",1546,1101,-0.00810810810810811,-0.0230700976042591,-0.0375874125874126,9662
2015-08-31,"North Olmsted","OH","Cleveland","Cuyahoga",1547,1296,0.0062111801242236,0.0253164556962025,0.0570962479608483,11581
2015-08-31,"Eastpointe","MI","Detroit","Macomb",1548,896,0.00111731843575419,0.00223713646532438,0.0193401592718999,12827
2015-08-31,"Van Buren","AR","Fort Smith","Crawford",1549,860,-0.0326209223847019,-0.0433815350389321,-0.00347624565469293,9141
2015-08-31,"Los Gatos","CA","San Jose","Santa Clara",1550,4447,0.0113713895838071,0.0192528077011231,0.019954128440367,10333
2015-08-31,"Franklin","IN","Indianapolis","Johnson",1551,1151,0.00261324041811847,0.00611888111888112,0.0258467023172906,8520
2015-08-31,"Lauderdale Lakes","FL","Miami-Fort Lauderdale","Broward",1552,1174,0,-0.00592718035563082,0.018213356461405,11436
2015-08-31,"Natchez","MS","Natchez","Adams",1553,986,-0.0198807157057654,0.00921187308085977,-0.0802238805970149,8135
2015-08-31,"Barstow","CA","Riverside","San Bernardino",1554,905,0.00332594235033259,0.015712682379349,0.00667408231368187,8097
2015-08-31,"Town of West Bend","WI","Milwaukee","Washington",1555,1177,-0.000848896434634975,-0.0312757201646091,-0.0240464344941957,12493
2015-08-31,"Severn","MD","Baltimore","Anne Arundel",1556,1967,0.00254841997961264,0.00152749490835031,-0.0169915042478761,10447
2015-08-31,"Cabot","AR","Little Rock","Lonoke",1557,1106,-0.0168888888888889,-0.0212389380530973,0.0165441176470588,10825
2015-08-31,"New Lenox","IL","Chicago","Will",1558,1991,0.00963488843813387,0.0332122470160872,0.0445960125918153,11867
2015-08-31,"Watertown","MA","Boston","Middlesex",1559,2432,0.00537412153782555,0.00912863070539419,0.0244313395113732,6375
2015-08-31,"Franklin","MA","Boston","Norfolk",1560,2241,0.0144861928474423,0.0131103074141049,-0.00972160848431286,9420
2015-08-31,"Banning","CA","Riverside","Riverside",1561,1352,0.00745156482861401,0.020377358490566,0.0384024577572965,9458
2015-08-31,"Morgantown","WV","Morgantown","Monongalia",1562,1272,0.0135458167330677,0.0617696160267112,0.0853242320819113,6185
2015-08-31,"Orion","MI","Detroit","Oakland",1563,1694,-0.00294290759270159,0.0186410102224895,0.0521739130434783,10971
2015-08-31,"Cottonwood Heights","UT","Salt Lake City","Salt Lake",1564,1641,-0.0150060024009604,-0.0358401880141011,0.0205223880597015,10617
2015-08-31,"Brainerd","MN","Brainerd","Crow Wing",1565,1260,0.00961538461538462,0.043046357615894,-0.0078740157480315,10721
2015-08-31,"Denison","TX","Sherman","Grayson",1566,939,0.0195439739413681,0.0296052631578947,-0.106565176022835,10878
2015-08-31,"Niles","IL","Chicago","Cook",1567,1822,-0.00328227571115974,0.00164925783397471,0.0139120756816917,10313
2015-08-31,"Ukiah","CA","Ukiah","Mendocino",1568,1558,-0.0586102719033233,-0.0376775787523162,-0.0328988206083178,6233
2015-08-31,"Westmont","CA","Los Angeles","Los Angeles",1569,2048,0.00986193293885602,0.0163771712158809,0.0470347648261759,2962
2015-08-31,"Pikesville","MD","Baltimore","Baltimore",1570,1720,0.00526008182349503,-0.0069284064665127,-0.0109258194364577,10738
2015-08-31,"Gahanna","OH","Columbus","Franklin",1571,1486,-0.00201477501678979,0,0.00745762711864407,11708
2015-08-31,"Marshalltown","IA","Marshalltown","Marshall",1572,1013,-0.0231436837029894,-0.049718574108818,0.038974358974359,11538
2015-08-31,"Willingboro","NJ","Philadelphia","Burlington",1573,1604,0.0050125313283208,0.00753768844221105,0.0171211160431198,11142
2015-08-31,"Naugatuck","CT","New Haven","New Haven",1574,1465,-0.00812457684495599,-0.0349143610013175,0.0756240822320118,6064
2015-08-31,"North Creek","WA","Seattle","Snohomish",1575,2153,0.00795880149812734,0.0262154432793136,0.0743512974051896,10454
2015-08-31,"Galt","CA","Sacramento","Sacramento",1576,1467,0.000682128240109141,0.0103305785123967,0.0553956834532374,7512
2015-08-31,"Pickerington","OH","Columbus","Fairfield",1577,1570,-0.00063653723742839,0.00127551020408163,0.0328947368421053,10409
2015-08-31,"Oakdale","CA","Modesto","Stanislaus",1578,1384,0.00581395348837209,0.0198968312453943,0.0572956455309396,6802
2015-08-31,"Lexington","MA","Boston","Middlesex",1579,3074,0.00293637846655791,0.0188929400066291,0.00985545335085414,9900
2015-08-31,"Reedley","CA","Fresno","Fresno",1580,1174,0.000852514919011083,0.0155709342560554,0.0701914311759344,5751
2015-08-31,"Sherwood","AR","Little Rock","Pulaski",1581,1142,-0.000874890638670166,0.00616740088105727,0.00263388937664618,11792
2015-08-31,"Rolla","MO","Rolla","Phelps",1582,881,0.0280046674445741,0.0304093567251462,0.177807486631016,5511
2015-08-31,"South Lyon","MI","Detroit","Oakland",1583,1879,-0.00582010582010582,0.011302475780409,0.0880138969310944,9725
2015-08-31,"Glendale Heights","IL","Chicago","Du Page",1584,1562,0.00321130378933847,0.00579523502897617,0.0156046814044213,10271
2015-08-31,"Moss Point","MS","Pascagoula","Jackson",1585,932,-0.00107181136120043,0.0208105147864184,0.0286975717439294,10164
2015-08-31,"Sylvania","OH","Toledo","Lucas",1586,1554,-0.0207939508506616,-0.0395550061804697,0.0746887966804979,10903
2015-08-31,"Burien","WA","Seattle","King",1587,1788,0.0090293453724605,0.0182232346241458,0.0661896243291592,9439
2015-08-31,"Bentonville","AR","Fayetteville","Benton",1588,1204,0.00668896321070234,0.0255536626916525,0.0246808510638298,10718
2015-08-31,"Waynesboro","VA","Staunton","Waynesboro City",1589,1163,0.000860585197934596,-0.0169061707523246,-0.00428082191780822,10602
2015-08-31,"Southington","CT","Hartford","Hartford",1590,1792,0.00674157303370787,0.014722536806342,0.0461179217746643,10543
2015-08-31,"Spring Valley","NY","New York","Rockland",1591,2450,0.0132340777502068,0.0474561778537837,0.129552789303827,1663
2015-08-31,"Paine Field-Lake Stickney","WA","Seattle","Snohomish",1592,1622,0.00495662949194548,0.00620347394540943,0.071334214002642,6059
2015-08-31,"Dover","DE","Dover","Kent",1593,1232,0,0.0181818181818182,0.025811823480433,9811
2015-08-31,"North Huntingdon","PA","Pittsburgh","Westmoreland",1594,965,-0.0132924335378323,-0.043607532210109,-0.106481481481481,9909
2015-08-31,"Poulsbo","WA","Bremerton","Kitsap",1595,1692,-0.00118063754427391,0.00594530321046373,0.0535491905354919,9666
2015-08-31,"Galloway","NJ","Atlantic City","Atlantic",1596,1490,0.00948509485094851,0.00948509485094851,-0.0152015862524785,11184
2015-08-31,"Sidney","OH","Sidney","Shelby",1597,1041,0.0116618075801749,0.0327380952380952,0.0611620795107034,7648
2015-08-31,"Pullman","WA","Pullman","Whitman",1598,1273,0.0341186027619821,0.0316045380875203,0.0358014646053702,4114
2015-08-31,"Hudsonville","MI","Holland","Ottawa",1599,1386,0.024390243902439,0.0198675496688742,0.162751677852349,9946
2015-08-31,"Lower Makefield","PA","Philadelphia","Bucks",1600,2352,0.00555793073963232,0.00127713920817369,0.00170357751277683,10527
2015-08-31,"Ross Township","PA","Pittsburgh","Allegheny",1601,1360,0.00815418828762046,0.0225563909774436,-0.0292648108493933,11762
2015-08-31,"Bessemer","AL","Birmingham","Jefferson",1602,742,-0.00536193029490617,-0.0132978723404255,0.0040595399188092,10436
2015-08-31,"Ponte Vedra Beach","FL","Jacksonville","Saint Johns",1603,2713,0.00444279896334691,0.0535922330097087,0.080015923566879,13803
2015-08-31,"Orangevale","CA","Sacramento","Sacramento",1604,1584,0.000631711939355654,0,0.0421052631578947,800
2015-08-31,"Northbrook","IL","Chicago","Cook",1605,2715,0.0100446428571429,0.0268532526475038,0.0795228628230616,13098
2015-08-31,"Mercedes","TX","McAllen","Hidalgo",1606,843,-0.00823529411764706,-0.0321469575200918,-0.0756578947368421,6554
2015-08-31,"Saratoga","CA","San Jose","Santa Clara",1607,5906,0.0166982268893097,0.0265948200938641,0.0799049186322911,10672
2015-08-31,"Vestavia Hills","AL","Birmingham","Jefferson",1608,1838,0.0205441421432537,0.0655072463768116,0.113939393939394,12222
2015-08-31,"Middletown Township","PA","Philadelphia","Bucks",1609,1922,0.00208550573514077,-0.00259470679813181,0.0142480211081794,8081
2015-08-31,"Riviera Beach","FL","Miami-Fort Lauderdale","Palm Beach",1610,1554,0.00452488687782805,0.0130378096479791,0.0394648829431438,13253
2015-08-31,"Keizer","OR","Salem","Marion",1611,1366,0.00960827790096083,0.045141545524101,0.10786699107867,9592
2015-08-31,"Oceanside","NY","New York","Nassau",1612,2691,0.00786516853932584,0.023972602739726,0.0406032482598608,6355
2015-08-31,"Muscatine","IA","Muscatine","Muscatine",1613,1093,0.00551977920883165,-0.0214861235452104,0.0449330783938815,8691
2015-08-31,"Richmond West","FL","Miami-Fort Lauderdale","Miami-Dade",1614,1966,0.00665642601126472,0.00924024640657084,0.0479744136460554,9277
2015-08-31,"Saint Charles","IL","Chicago","Kane",1615,1974,0.0206825232678387,0.0297339593114241,0.0494417862838915,10257
